CustomerID,Region,Sales,NetSales,Discount,Date,TransactionYear,TransactionMonth,DayOfWeek,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory,IsHighValue
1343,East,17301.201598453194,16436.141518530534,5.0,2023-04-25 07:35:29.729729730,2023,4,Tuesday,158,54,0,Returning,Direct,Bank Transfer,5,Health & Beauty,0
1344,South,16108.476372988436,14497.628735689594,10.0,2023-11-11 05:02:42.162162160,2023,11,Saturday,168,37,0,Returning,Online,Credit Card,2,Sports,0
1345,East,20979.226275488407,20979.226275488407,0.0,2024-03-02 14:39:16.756756752,2024,3,Saturday,112,9,0,New,Direct,Cash,5,Electronics,0
1346,East,15108.13611192484,15108.13611192484,0.0,2023-01-22 17:07:44.864864864,2023,1,Sunday,146,82,0,VIP,Online,Credit Card,6,Books,0
1347,East,22041.26377857236,22041.26377857236,0.0,2023-02-17 06:13:20.000000000,2023,2,Friday,160,56,1,Returning,In-Store,Cash,1,Books,0
1348,West,11487.081978810798,9764.019681989179,15.0,2024-08-25 05:40:10.810810808,2024,8,Sunday,130,59,1,Returning,Direct,Cash,4,Health & Beauty,0
1349,West,25145.778186628217,21373.911458633982,15.0,2023-07-03 22:16:12.972972972,2023,7,Monday,179,85,0,VIP,Direct,Credit Card,9,Toys,0
1350,East,22362.987412065217,19008.539300255434,15.0,2023-08-25 07:06:40.000000000,2023,8,Friday,195,2,0,Returning,Direct,Bank Transfer,2,Electronics,0
1351,West,21280.14867156938,19152.133804412442,10.0,2024-01-10 05:48:49.729729728,2024,1,Wednesday,121,61,0,New,Online,Cash,5,Electronics,0
1352,North,24913.45491972757,21176.436681768435,15.0,2023-07-29 11:21:48.108108108,2023,7,Saturday,192,58,0,Returning,Online,Bank Transfer,1,Toys,0
1353,North,28327.372222312883,25494.635000081595,10.0,2024-01-12 03:47:44.864864864,2024,1,Friday,185,60,0,Returning,In-Store,Credit Card,4,Toys,1
1354,West,25071.85032509065,25071.85032509065,0.0,2024-05-04 04:43:57.837837832,2024,5,Saturday,142,40,1,VIP,Direct,Bank Transfer,4,Toys,0
1355,West,10795.628843341774,9176.284516840507,15.0,2024-05-10 14:00:21.621621616,2024,5,Friday,166,36,0,New,Direct,Cash,6,Books,0
1356,Unknown,13602.115166321491,11561.797891373268,15.0,2024-09-29 08:40:21.621621616,2024,9,Sunday,153,37,0,VIP,Online,Cash,10,Health & Beauty,0
1357,South,19829.711341573104,18838.225774494447,5.0,2023-07-13 12:10:48.648648648,2023,7,Thursday,109,79,0,Returning,Online,Cash,9,Sports,0
1358,West,21005.49523357484,18904.945710217355,10.0,2024-01-05 03:11:42.702702700,2024,1,Friday,141,92,1,Returning,In-Store,Credit Card,3,Toys,0
1359,North,22588.29510234561,22588.29510234561,0.0,2023-05-21 12:00:43.243243242,2023,5,Sunday,163,18,0,VIP,In-Store,Cash,9,Health & Beauty,0
1360,East,16371.280934232673,15552.71688752104,5.0,2024-09-16 14:07:34.054054048,2024,9,Monday,120,98,0,VIP,Online,Credit Card,6,Home & Kitchen,0
1361,West,20933.833822385397,19887.142131266126,5.0,2023-04-15 02:21:15.675675675,2023,4,Saturday,179,63,0,VIP,Direct,Bank Transfer,7,Electronics,0
1362,North,16223.085338233388,16223.085338233388,0.0,2023-11-02 21:47:23.243243240,2023,11,Thursday,175,22,0,New,In-Store,Cash,10,Electronics,0
1363,North,16942.41098504026,16095.290435788247,5.0,2023-10-17 22:36:23.783783784,2023,10,Tuesday,165,11,0,Returning,Online,Cash,2,Clothing,0
1364,South,12966.694515758889,11670.025064183,10.0,2023-08-27 20:25:13.513513512,2023,8,Sunday,140,58,1,VIP,Online,Cash,10,Home & Kitchen,0
1365,East,15383.83376944548,13845.450392500932,10.0,2023-05-20 20:41:04.864864864,2023,5,Saturday,123,57,0,Returning,Direct,Bank Transfer,6,Sports,0
1366,East,13241.576971918332,11255.340426130582,15.0,2024-03-12 04:33:52.432432432,2024,3,Tuesday,134,77,0,New,Online,Cash,6,Toys,0
1367,South,15120.633735113335,14364.602048357669,5.0,2023-06-11 13:48:49.729729728,2023,6,Sunday,155,4,0,New,Online,Credit Card,2,Toys,0
1368,South,25268.2089830392,21477.97763558332,15.0,2024-04-05 11:00:10.810810808,2024,4,Friday,129,86,0,New,In-Store,Bank Transfer,2,Sports,0
1369,East,15253.005555840286,14490.355278048271,5.0,2023-04-30 10:12:36.756756756,2023,4,Sunday,156,7,0,New,Online,Bank Transfer,2,Books,0
1370,East,33161.91032418695,29845.71929176826,10.0,2023-05-02 08:11:31.891891892,2023,5,Tuesday,193,61,0,Returning,Online,Bank Transfer,10,Home & Kitchen,1
1371,West,22466.589504404445,20219.930553964,10.0,2023-09-05 19:00:10.810810808,2023,9,Tuesday,146,54,0,New,In-Store,Bank Transfer,1,Toys,0
1372,West,20924.18061847437,18831.762556626934,10.0,2023-05-17 16:02:52.972972972,2023,5,Wednesday,134,88,0,New,Direct,Bank Transfer,5,Clothing,0
1373,South,15708.211099093933,14922.800544139236,5.0,2023-08-27 20:25:13.513513512,2023,8,Sunday,118,68,0,VIP,Direct,Credit Card,8,Health & Beauty,0
1374,Unknown,23501.54939704496,21151.394457340466,10.0,2023-02-24 06:49:22.162162162,2023,2,Friday,107,92,0,New,In-Store,Bank Transfer,2,Electronics,0
1375,North,17121.81086881113,16265.720325370574,5.0,2023-10-30 01:49:32.972972972,2023,10,Monday,125,79,0,VIP,In-Store,Cash,5,Home & Kitchen,0
1376,West,20610.049073226808,17518.541712242786,15.0,2024-01-30 00:57:39.459459456,2024,1,Tuesday,170,1,0,New,Direct,Bank Transfer,8,Electronics,0
1377,West,32800.42269134397,31160.40155677677,5.0,2024-06-22 08:56:12.972972968,2024,6,Saturday,129,55,0,New,Direct,Bank Transfer,10,Health & Beauty,1
1378,North,19519.700501376752,16591.74542617024,15.0,2024-05-30 09:09:11.351351352,2024,5,Thursday,106,3,0,VIP,Direct,Bank Transfer,5,Home & Kitchen,0
1379,South,25746.36663142838,24459.04829985696,5.0,2023-12-05 11:29:00.540540540,2023,12,Tuesday,166,78,0,New,Direct,Bank Transfer,2,Health & Beauty,0
1380,North,16484.117874370564,14011.500193214979,15.0,2023-01-30 09:03:25.405405405,2023,1,Monday,164,38,0,Returning,Direct,Bank Transfer,3,Toys,0
1381,West,19825.057547515196,17842.551792763676,10.0,2023-02-10 20:56:56.216216216,2023,2,Friday,135,1,0,Returning,In-Store,Credit Card,6,Sports,0
1382,South,28854.00317817755,24525.902701450916,15.0,2024-09-06 08:53:20.000000000,2024,9,Friday,124,38,0,New,Online,Credit Card,5,Toys,1
1383,West,16865.164711061163,15178.648239955048,10.0,2023-10-30 17:09:11.351351348,2023,10,Monday,136,85,0,Returning,Direct,Bank Transfer,4,Sports,0
1384,North,29062.242789984644,26156.01851098618,10.0,2023-04-03 14:27:44.864864864,2023,4,Monday,100,29,0,VIP,Direct,Credit Card,4,Toys,1
1385,North,20240.42473330691,17204.361023310874,15.0,2024-08-26 12:19:27.567567568,2024,8,Monday,114,5,0,New,Online,Cash,5,Health & Beauty,0
1386,West,17187.666120528662,16328.282814502229,5.0,2024-05-23 23:52:47.567567568,2024,5,Thursday,136,74,1,New,Online,Bank Transfer,2,Health & Beauty,0
1387,East,23162.03869527761,22003.936760513727,5.0,2023-09-01 07:42:42.162162160,2023,9,Friday,112,92,0,VIP,Online,Cash,9,Health & Beauty,0
1388,East,24862.77224813365,24862.77224813365,0.0,2023-02-11 12:16:34.594594594,2023,2,Saturday,107,21,0,VIP,Online,Cash,2,Electronics,0
1389,North,20240.42473330691,19228.403496641564,5.0,2023-11-26 12:54:03.243243240,2023,11,Sunday,104,71,0,VIP,Online,Bank Transfer,10,Health & Beauty,0
1390,North,12148.876400547715,12148.876400547715,0.0,2023-02-28 18:06:50.810810810,2023,2,Tuesday,159,67,1,New,Online,Cash,2,Toys,0
1391,East,16364.314120875655,15546.098414831871,5.0,2024-07-05 18:48:38.918918912,2024,7,Friday,172,47,0,VIP,In-Store,Cash,10,Clothing,0
1392,East,18762.40682224248,17824.286481130355,5.0,2023-09-29 10:06:50.810810808,2023,9,Friday,100,84,0,VIP,Online,Cash,9,Health & Beauty,0
1393,West,19627.832854499768,17665.049569049792,10.0,2023-10-26 05:51:42.702702700,2023,10,Thursday,135,83,0,Returning,Online,Bank Transfer,3,Clothing,0
1394,West,23103.36048775339,23103.36048775339,0.0,2023-03-01 09:26:29.189189189,2023,3,Wednesday,134,35,0,Returning,In-Store,Bank Transfer,10,Sports,0
1395,East,20888.50500466627,19844.079754432954,5.0,2024-01-30 00:57:39.459459456,2024,1,Tuesday,165,68,0,New,Online,Cash,7,Toys,0
1396,West,13323.278206449491,13323.278206449491,0.0,2023-03-26 07:12:25.945945946,2023,3,Sunday,162,69,0,Returning,Direct,Bank Transfer,4,Health & Beauty,0
1397,West,21900.989255029817,19710.890329526836,10.0,2023-10-04 12:43:57.837837836,2023,10,Wednesday,122,1,0,Returning,Direct,Bank Transfer,6,Electronics,0
1398,South,23052.928726419115,20747.635853777203,10.0,2023-08-06 03:17:28.648648648,2023,8,Sunday,108,68,0,VIP,Online,Cash,4,Electronics,0
1399,West,19829.711341573104,19829.711341573104,0.0,2023-07-19 21:27:12.432432432,2023,7,Wednesday,133,12,0,VIP,In-Store,Bank Transfer,10,Sports,0
1400,North,25403.90362777311,22863.5132649958,10.0,2024-01-12 19:07:23.243243240,2024,1,Friday,145,60,0,Returning,Direct,Credit Card,7,Clothing,0
1401,West,24169.61077274452,20544.169156832842,15.0,2023-05-15 18:03:57.837837838,2023,5,Monday,177,27,0,Returning,In-Store,Bank Transfer,1,Books,0
1402,Unknown,22295.900396142184,18951.515336720855,15.0,2023-11-28 10:52:58.378378376,2023,11,Tuesday,103,56,0,Returning,Direct,Credit Card,3,Electronics,0
1403,East,19649.171442706764,17684.254298436088,10.0,2023-04-11 21:43:03.783783783,2023,4,Tuesday,129,23,0,New,Online,Cash,3,Electronics,0
1404,North,11695.195332420042,9940.916032557036,15.0,2023-06-20 12:23:47.027027026,2023,6,Tuesday,194,25,1,New,In-Store,Bank Transfer,1,Electronics,0
1405,West,22148.09109566293,21040.686540879782,5.0,2024-02-26 12:02:09.729729728,2024,2,Monday,174,21,0,New,In-Store,Cash,6,Toys,0
1406,West,21038.438435815555,21038.438435815555,0.0,2024-07-03 20:49:43.783783784,2024,7,Wednesday,198,61,0,Returning,In-Store,Cash,9,Electronics,0
1407,South,21357.894185976867,20289.999476678022,5.0,2024-09-03 04:15:08.108108104,2024,9,Tuesday,171,63,0,Returning,Direct,Cash,8,Home & Kitchen,0
1408,West,13616.257120898452,13616.257120898452,0.0,2024-01-20 11:03:03.783783780,2024,1,Saturday,102,52,0,New,Direct,Cash,7,Health & Beauty,0
1409,West,14594.717297958689,13135.24556816282,10.0,2024-04-22 01:30:48.648648648,2024,4,Monday,113,88,1,New,Direct,Cash,10,Sports,0
1410,South,25265.76426666452,24002.47605333129,5.0,2023-10-30 01:49:32.972972972,2023,10,Monday,159,25,0,Returning,Online,Bank Transfer,8,Electronics,0
1411,East,19802.224230716725,17822.001807645054,10.0,2024-05-25 21:51:42.702702704,2024,5,Saturday,176,55,0,VIP,Direct,Credit Card,6,Books,0
1412,West,23407.503486863123,21066.75313817681,10.0,2023-09-19 04:52:36.756756756,2023,9,Tuesday,144,46,0,New,Online,Bank Transfer,9,Books,0
1413,South,20141.591880652304,20141.591880652304,0.0,2023-10-30 01:49:32.972972972,2023,10,Monday,195,32,0,Returning,In-Store,Bank Transfer,3,Electronics,0
1414,North,20148.780697478727,20148.780697478727,0.0,2023-08-15 17:12:04.324324324,2023,8,Tuesday,133,55,0,Returning,In-Store,Bank Transfer,10,Electronics,0
1415,East,24691.419029879988,24691.419029879988,0.0,2024-03-09 15:15:18.918918920,2024,3,Saturday,144,96,0,VIP,Online,Bank Transfer,10,Home & Kitchen,0
1416,North,17419.776358913132,16548.787540967474,5.0,2023-05-03 14:50:48.648648648,2023,5,Wednesday,160,5,0,Returning,Direct,Credit Card,9,Electronics,0
1417,North,20480.60388470492,17408.51330199918,15.0,2024-03-21 18:28:28.108108104,2024,3,Thursday,182,36,0,Returning,Online,Bank Transfer,4,Electronics,0
1418,South,17688.623556474788,17688.623556474788,0.0,2023-06-22 10:22:42.162162162,2023,6,Thursday,115,49,0,New,In-Store,Cash,7,Health & Beauty,0
1419,West,17827.51886283842,17827.51886283842,0.0,2023-03-14 03:59:16.756756756,2023,3,Tuesday,165,58,1,New,In-Store,Bank Transfer,9,Books,0
1420,South,18454.1393826568,17531.43241352396,5.0,2024-07-26 05:17:07.027027024,2024,7,Friday,139,39,0,VIP,Online,Bank Transfer,2,Home & Kitchen,0
1421,South,21110.668858168563,21110.668858168563,0.0,2023-11-30 08:51:53.513513512,2023,11,Thursday,116,80,0,VIP,Direct,Credit Card,2,Books,0
1422,South,17606.256891682613,16725.94404709848,5.0,2023-02-04 11:40:32.432432432,2023,2,Saturday,133,97,0,Returning,Direct,Credit Card,9,Home & Kitchen,0
1423,South,26278.780627867603,23650.902565080843,10.0,2024-05-06 02:42:52.972972968,2024,5,Monday,115,85,0,New,Online,Cash,3,Books,0
1424,East,15526.96348890248,15526.96348890248,0.0,2023-02-10 20:56:56.216216216,2023,2,Friday,159,61,0,VIP,Online,Bank Transfer,9,Electronics,0
1425,West,19065.641779193204,19065.641779193204,0.0,2024-09-24 06:03:14.594594592,2024,9,Tuesday,165,9,0,VIP,Direct,Bank Transfer,5,Books,0
1426,North,19838.544718495505,17854.690246645954,10.0,2024-03-12 04:33:52.432432432,2024,3,Tuesday,165,6,0,VIP,In-Store,Bank Transfer,6,Books,0
1427,North,27234.889421768665,24511.400479591797,10.0,2023-06-23 01:42:20.540540540,2023,6,Friday,189,35,0,Returning,Online,Cash,2,Home & Kitchen,1
1428,West,20982.773882557874,18884.496494302086,10.0,2023-11-16 22:59:27.567567564,2023,11,Thursday,112,39,0,New,Direct,Credit Card,8,Sports,0
1429,North,25159.22269734317,25159.22269734317,0.0,2024-02-27 03:21:48.108108104,2024,2,Tuesday,155,22,0,VIP,Direct,Cash,9,Clothing,0
1430,West,20143.72411467409,17122.165497472975,15.0,2023-08-19 13:09:54.594594592,2023,8,Saturday,130,41,0,New,In-Store,Bank Transfer,2,Home & Kitchen,0
1431,North,21335.25132934629,18134.96362994435,15.0,2023-04-03 14:27:44.864864864,2023,4,Monday,133,5,0,VIP,In-Store,Credit Card,6,Home & Kitchen,0
1432,Unknown,24448.153978117185,20780.930881399607,15.0,2024-08-24 14:20:32.432432432,2024,8,Saturday,138,42,0,VIP,In-Store,Credit Card,6,Home & Kitchen,0
1433,North,20411.41994637712,20411.41994637712,0.0,2023-05-13 20:05:02.702702702,2023,5,Saturday,166,87,0,New,In-Store,Cash,8,Toys,0
1434,West,25327.40187532676,22794.661687794083,10.0,2023-07-02 00:17:17.837837836,2023,7,Sunday,107,81,0,New,In-Store,Credit Card,10,Sports,0
1435,West,17413.55774949814,17413.55774949814,0.0,2023-01-06 17:56:45.405405405,2023,1,Friday,186,76,0,New,Online,Credit Card,5,Toys,0
1436,West,27046.7372009279,24342.06348083511,10.0,2024-04-16 07:34:03.243243240,2024,4,Tuesday,177,87,0,Returning,Direct,Bank Transfer,9,Toys,1
1437,West,31494.49061809625,31494.49061809625,0.0,2023-04-29 03:33:20.000000000,2023,4,Saturday,154,80,0,VIP,Online,Bank Transfer,1,Home & Kitchen,1
1438,West,18185.807197801703,18185.807197801703,0.0,2024-01-01 22:33:30.810810808,2024,1,Monday,126,67,0,Returning,Online,Credit Card,9,Clothing,0
1439,East,17772.48739299614,15995.238653696526,10.0,2024-01-16 15:05:13.513513512,2024,1,Tuesday,192,30,0,New,Online,Credit Card,10,Home & Kitchen,0
1440,East,27266.922385588507,23176.88402775023,15.0,2023-10-23 16:33:09.189189188,2023,10,Monday,152,57,0,VIP,Online,Cash,7,Electronics,1
1441,North,27897.860728653563,25108.07465578821,10.0,2023-03-26 22:32:04.324324324,2023,3,Sunday,138,86,0,Returning,Online,Cash,4,Clothing,1
1442,West,17385.69986423366,16516.414871021974,5.0,2024-06-16 14:59:27.567567568,2024,6,Sunday,164,73,0,VIP,In-Store,Credit Card,3,Toys,0
1443,North,17899.065914520714,17004.112618794676,5.0,2024-05-31 00:28:49.729729728,2024,5,Friday,116,29,0,Returning,In-Store,Bank Transfer,10,Books,0
1444,West,18591.076955697463,16731.969260127717,10.0,2023-04-19 13:38:44.324324324,2023,4,Wednesday,129,37,0,New,Direct,Credit Card,6,Books,0
1445,West,13277.747444828616,13277.747444828616,0.0,2023-05-16 09:23:36.216216216,2023,5,Tuesday,152,87,0,Returning,Online,Credit Card,1,Sports,0
1446,East,15406.740267579007,14636.403254200057,5.0,2024-09-12 18:09:43.783783784,2024,9,Thursday,112,13,0,VIP,Direct,Bank Transfer,3,Health & Beauty,0
1447,East,14979.29616623966,14230.331357927676,5.0,2023-12-04 20:09:22.162162160,2023,12,Monday,120,32,0,VIP,In-Store,Bank Transfer,2,Sports,0
1448,South,16161.012174479358,16161.012174479358,0.0,2024-06-10 21:02:42.162162160,2024,6,Monday,118,46,0,VIP,In-Store,Cash,9,Clothing,0
1449,East,19826.575563066093,19826.575563066093,0.0,2023-11-16 22:59:27.567567564,2023,11,Thursday,152,23,0,VIP,In-Store,Cash,3,Toys,0
1450,South,21171.073662682604,17995.412613280212,15.0,2023-12-31 15:54:14.054054052,2023,12,Sunday,118,45,0,New,Online,Cash,2,Clothing,0
1451,South,27752.502464070385,27752.502464070385,0.0,2024-01-18 13:04:08.648648648,2024,1,Thursday,156,17,0,Returning,Online,Cash,4,Clothing,1
1452,South,15008.229796306045,13507.40681667544,10.0,2023-01-17 14:30:37.837837837,2023,1,Tuesday,124,85,0,New,In-Store,Bank Transfer,2,Books,0
1453,South,24921.61199238292,22429.450793144628,10.0,2023-02-12 18:55:51.351351351,2023,2,Sunday,185,66,0,New,Direct,Credit Card,1,Home & Kitchen,0
1454,South,18930.05577887245,16090.547412041582,15.0,2024-05-18 21:15:40.540540536,2024,5,Saturday,130,6,0,New,Direct,Cash,6,Electronics,0
1455,North,19752.68145173784,18765.047379150947,5.0,2023-09-17 22:13:20.000000000,2023,9,Sunday,180,18,0,VIP,In-Store,Cash,10,Health & Beauty,0
1456,East,23374.097460833014,22205.392587791364,5.0,2023-12-18 21:21:26.486486484,2023,12,Monday,154,94,0,VIP,Direct,Bank Transfer,8,Toys,0
1457,South,14386.389892188508,14386.389892188508,0.0,2023-03-10 23:21:04.864864864,2023,3,Friday,122,22,0,VIP,In-Store,Bank Transfer,10,Clothing,0
1458,West,20240.42473330691,18216.38225997622,10.0,2023-02-16 14:53:41.621621621,2023,2,Thursday,131,33,0,Returning,Direct,Credit Card,10,Health & Beauty,0
1459,East,20832.26104106528,19790.647989012017,5.0,2024-01-04 11:52:04.324324324,2024,1,Thursday,161,30,0,VIP,In-Store,Credit Card,2,Clothing,0
1460,East,22462.256320040746,19092.91787203463,15.0,2024-03-09 15:15:18.918918920,2024,3,Saturday,173,81,0,Returning,Direct,Bank Transfer,9,Books,0
1461,South,21445.84321953909,18228.966736608225,15.0,2023-06-16 16:25:56.756756756,2023,6,Friday,109,32,0,VIP,Online,Cash,3,Electronics,0
1462,North,32276.50069955447,29048.850629599026,10.0,2023-08-23 09:07:44.864864864,2023,8,Wednesday,199,42,0,VIP,In-Store,Cash,8,Books,1
1463,South,16811.30007874342,14289.605066931908,15.0,2024-05-16 07:57:07.027027024,2024,5,Thursday,171,78,0,New,In-Store,Cash,8,Health & Beauty,0
1464,North,17345.01522499091,14743.262941242274,15.0,2024-06-25 13:34:24.864864864,2024,6,Tuesday,153,10,0,New,Direct,Credit Card,3,Toys,0
1465,West,16884.297367876177,15195.86763108856,10.0,2024-07-08 23:26:50.810810808,2024,7,Monday,151,36,0,New,In-Store,Cash,3,Clothing,0
1466,East,17222.614404198728,17222.614404198728,0.0,2023-05-31 17:14:57.297297296,2023,5,Wednesday,119,34,0,Returning,In-Store,Cash,6,Electronics,0
1467,West,16813.064363467412,16813.064363467412,0.0,2024-04-08 15:38:22.702702704,2024,4,Monday,131,73,1,Returning,In-Store,Bank Transfer,1,Books,0
1468,North,25945.08265553776,22053.320257207095,15.0,2023-08-22 02:28:28.108108108,2023,8,Tuesday,113,28,0,VIP,Online,Cash,4,Health & Beauty,0
1469,North,27102.521239949278,27102.521239949278,0.0,2023-07-02 00:17:17.837837836,2023,7,Sunday,149,11,1,Returning,Online,Bank Transfer,1,Books,1
1470,West,17146.26853125262,17146.26853125262,0.0,2023-08-29 18:24:08.648648648,2023,8,Tuesday,127,78,1,VIP,Direct,Cash,3,Clothing,0
1471,North,15838.222134478856,13462.488814307027,15.0,2024-02-26 12:02:09.729729728,2024,2,Monday,152,39,0,Returning,Online,Credit Card,9,Clothing,0
1472,West,22357.07778193202,22357.07778193202,0.0,2024-06-13 10:21:15.675675672,2024,6,Thursday,123,47,0,Returning,Direct,Cash,5,Toys,0
1473,East,17238.884778595144,14653.052061805873,15.0,2024-07-31 23:13:52.432432432,2024,7,Wednesday,178,19,0,Returning,Online,Cash,5,Electronics,0
1474,West,23164.659088777556,22006.42613433868,5.0,2023-08-28 11:44:51.891891892,2023,8,Monday,121,15,0,New,Direct,Bank Transfer,4,Home & Kitchen,0
1475,East,21014.6151042565,18913.15359383085,10.0,2024-01-30 16:17:17.837837836,2024,1,Tuesday,129,28,0,Returning,Online,Bank Transfer,3,Books,0
1476,West,12421.27942501384,11179.151482512456,10.0,2024-02-21 09:25:02.702702700,2024,2,Wednesday,162,24,0,New,Online,Bank Transfer,5,Clothing,0
1477,North,27737.526006650307,27737.526006650307,0.0,2023-02-17 21:32:58.378378378,2023,2,Friday,103,72,0,New,Direct,Cash,4,Health & Beauty,1
1478,West,28979.388365477607,28979.388365477607,0.0,2023-01-06 02:37:07.027027027,2023,1,Friday,176,9,0,Returning,In-Store,Cash,8,Books,1
1479,North,16936.056547578068,16936.056547578068,0.0,2023-05-05 12:49:43.783783784,2023,5,Friday,158,47,0,VIP,In-Store,Credit Card,4,Toys,0
1480,West,18061.49220032008,16255.342980288073,10.0,2024-05-29 17:49:32.972972968,2024,5,Wednesday,186,33,0,VIP,Online,Cash,8,Toys,0
1481,West,21429.326953624524,20357.860605943297,5.0,2024-05-20 03:54:57.297297296,2024,5,Monday,107,62,0,VIP,Direct,Credit Card,6,Clothing,0
1482,South,21672.283949935125,20588.669752438367,5.0,2024-07-23 15:58:33.513513512,2024,7,Tuesday,181,97,0,Returning,In-Store,Bank Transfer,5,Clothing,0
1483,North,19780.32673303419,17802.29405973077,10.0,2024-02-06 16:53:19.999999996,2024,2,Tuesday,111,19,0,VIP,Direct,Bank Transfer,4,Clothing,0
1484,Unknown,30051.02269383175,28548.471559140162,5.0,2023-07-04 13:35:51.351351350,2023,7,Tuesday,130,67,1,New,In-Store,Bank Transfer,4,Sports,1
1485,North,19115.26386252975,17203.737476276776,10.0,2024-09-29 08:40:21.621621616,2024,9,Sunday,177,74,0,VIP,Direct,Credit Card,4,Home & Kitchen,0
1486,South,16008.513777307731,15208.088088442344,5.0,2023-02-08 07:38:22.702702702,2023,2,Wednesday,133,40,0,Returning,Online,Cash,9,Clothing,0
1487,East,13103.403859927364,11137.893280938259,15.0,2024-08-20 18:22:42.162162160,2024,8,Tuesday,181,47,0,VIP,Direct,Bank Transfer,4,Books,0
1488,West,16345.349800290403,13893.547330246842,15.0,2023-09-05 19:00:10.810810808,2023,9,Tuesday,197,65,0,New,In-Store,Cash,9,Books,0
1489,North,19834.36513563101,17850.92862206791,10.0,2024-06-24 06:55:08.108108104,2024,6,Monday,174,29,0,Returning,Online,Cash,10,Sports,0
1490,North,28972.78931758894,27524.14985170949,5.0,2024-06-05 18:25:35.135135136,2024,6,Wednesday,175,50,0,VIP,Direct,Bank Transfer,6,Sports,1
1491,West,20597.901842070765,20597.901842070765,0.0,2024-07-28 03:16:02.162162160,2024,7,Sunday,148,98,0,Returning,In-Store,Credit Card,10,Electronics,0
1492,North,21118.93975819449,20062.992770284764,5.0,2023-12-25 21:57:28.648648648,2023,12,Monday,178,13,0,Returning,Online,Cash,7,Health & Beauty,0
1493,North,19917.88551963624,16930.202691690803,15.0,2023-12-26 13:17:07.027027024,2023,12,Tuesday,156,1,1,Returning,Direct,Bank Transfer,10,Clothing,0
1494,South,25941.96636724042,22050.671412154355,15.0,2024-02-09 06:11:53.513513512,2024,2,Friday,194,34,0,VIP,In-Store,Cash,3,Books,0
1495,North,32634.66212936811,31002.9290228997,5.0,2024-03-08 23:55:40.540540536,2024,3,Friday,192,93,0,Returning,Direct,Cash,8,Sports,1
1496,East,17345.656135398396,16478.373328628477,5.0,2023-01-05 11:17:28.648648648,2023,1,Thursday,125,48,0,VIP,Direct,Cash,3,Books,0
1497,East,17552.802787408888,17552.802787408888,0.0,2023-08-24 00:27:23.243243240,2023,8,Thursday,117,77,0,New,Online,Cash,1,Books,0
1498,West,25220.80438534536,25220.80438534536,0.0,2023-01-29 02:24:08.648648648,2023,1,Sunday,195,48,0,VIP,Online,Cash,10,Sports,0
1499,North,23409.45744813156,22238.984575724982,5.0,2023-08-08 01:16:23.783783784,2023,8,Tuesday,185,49,0,New,In-Store,Credit Card,5,Home & Kitchen,0
1500,West,29233.536628680165,27771.859797246158,5.0,2024-04-27 19:27:34.054054048,2024,4,Saturday,137,64,0,VIP,Online,Credit Card,2,Sports,1
1501,East,22919.64092662982,21773.658880298328,5.0,2024-05-22 17:13:30.810810808,2024,5,Wednesday,180,61,1,Returning,In-Store,Bank Transfer,10,Sports,0
1502,North,18203.5395460647,17293.362568761466,5.0,2023-08-27 20:25:13.513513512,2023,8,Sunday,186,29,0,VIP,Direct,Credit Card,6,Health & Beauty,0
1503,North,22953.274153461545,20657.94673811539,10.0,2024-01-30 16:17:17.837837836,2024,1,Tuesday,187,39,0,Returning,Direct,Credit Card,10,Sports,0
1504,West,25543.517902914537,24266.34200776881,5.0,2023-01-17 14:30:37.837837837,2023,1,Tuesday,149,88,0,New,In-Store,Credit Card,9,Toys,0
1505,East,24102.41090598682,24102.41090598682,0.0,2023-05-03 14:50:48.648648648,2023,5,Wednesday,107,26,0,VIP,Direct,Cash,1,Sports,0
1506,North,22536.37015553649,19155.914632206015,15.0,2024-08-16 07:05:13.513513512,2024,8,Friday,140,17,0,Returning,Online,Cash,4,Books,0
1507,West,25333.37344794577,22800.036103151193,10.0,2024-06-25 13:34:24.864864864,2024,6,Tuesday,105,71,0,New,Direct,Bank Transfer,1,Clothing,0
1508,East,25846.477952228364,24554.154054616945,5.0,2023-08-16 08:31:42.702702700,2023,8,Wednesday,168,13,0,New,Online,Bank Transfer,1,Books,0
1509,West,26910.79495518764,22874.175711909495,15.0,2023-02-08 22:58:01.081081081,2023,2,Wednesday,143,69,0,VIP,In-Store,Bank Transfer,8,Health & Beauty,1
1510,South,23243.54943794821,20919.19449415339,10.0,2023-02-08 22:58:01.081081081,2023,2,Wednesday,163,26,0,New,In-Store,Cash,2,Toys,0
1511,North,19164.40959841573,16289.748158653369,15.0,2023-09-26 20:48:17.297297296,2023,9,Tuesday,128,49,0,Returning,Direct,Credit Card,1,Sports,0
1512,South,20733.568432166616,19696.890010558283,5.0,2024-05-21 10:34:14.054054048,2024,5,Tuesday,127,67,0,New,Direct,Credit Card,8,Home & Kitchen,0
1513,East,26032.544832541786,24730.917590914694,5.0,2024-02-08 14:52:15.135135132,2024,2,Thursday,110,7,0,New,Online,Cash,4,Electronics,0
1514,South,15915.32164506382,15915.32164506382,0.0,2024-05-20 03:54:57.297297296,2024,5,Monday,164,58,0,Returning,Online,Bank Transfer,3,Sports,0
